No,torch_tf_max_diff,torch_tf_mean_diff,tfjschrome_torch_max_diff,tfjschrome_torch_mean_diff,tfjschrome_tf_max_diff,tfjschrome_tf_mean_diff,channels,model,fail_time
1130,9.69E-07,8.65E-08,1.92E-06,8.35E-08,2.38E-06,1.32E-07,0:1 1:1 2:1 3:2 4:4 5:4 6:4 7:4 8:8 9:13 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:5  from:1 to:9 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:14  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  ,734
1136,2.98E-07,1.84E-08,4.034018338,0.294197415,4.034018338,0.294197415,0:1 1:1 2:1 3:2 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:16  from:2 to:3 operator:-1  from:2 to:4 operator:10  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,739
1137,2.98E-07,1.26E-08,4.23075819,0.397213316,4.23075819,0.397213315,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,739
1139,1.79E-07,9.21E-09,3.915161848,0.423435365,3.915161848,0.423435365,0:1 1:1 2:1 3:2 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:5  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:10  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,740
1165,1.79E-07,2.51E-08,1.975052118,0.301990078,1.975052238,0.30199008,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:16  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,765
1172,2.98E-07,1.13E-08,3.618284002,0.32927329,3.618284002,0.329273289,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:5  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,771
1175,9.54E-06,3.46E-07,7.63E-06,2.21E-07,7.63E-06,3.28E-07,0:1 1:1 2:1 3:2 4:5 5:5 6:5 7:5 8:10 9:16 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:5  from:1 to:9 operator:8  from:2 to:3 operator:-1  from:2 to:4 operator:16  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:14  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  ,773
1177,2.98E-07,2.06E-08,3.716792628,0.191224132,3.716792628,0.191224127,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:16  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:5  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,774
1188,1.79E-07,2.03E-08,1.960632086,0.37878506,1.960631967,0.37878506,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:10 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:5 to:9 operator:17  from:6 to:7 operator:16  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,784
1202,2.38E-07,1.05E-08,2.291858368,0.426426611,2.291858368,0.426426611,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:5  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,797
1203,1.14E-05,1.65E-06,3.81E-06,1.77E-07,1.14E-05,1.63E-06,0:1 1:1 2:1 3:2 4:4 5:4 6:4 7:4 8:8 9:13 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:5  from:1 to:9 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:16  from:6 to:7 operator:14  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  ,797
1205,1.79E-07,1.33E-08,2.325858712,0.477078349,2.325858712,0.477078349,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:9 9:12 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:5 to:8 operator:16  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,798
1214,2.98E-07,1.55E-08,4.695475951,0.282992316,4.695475951,0.282992316,0:1 1:1 2:1 3:2 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:16  from:2 to:3 operator:-1  from:2 to:4 operator:10  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:16  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,806
1224,2.38E-07,1.15E-08,3.579029441,0.321996383,3.579029441,0.321996381,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:5  from:1 to:3 operator:13  from:2 to:3 operator:5  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,815
1227,1.24E-05,4.21E-07,5.72E-06,1.63E-07,1.05E-05,4.71E-07,0:1 1:1 2:1 3:2 4:5 5:5 6:5 7:5 8:11 9:17 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:5  from:1 to:9 operator:8  from:2 to:3 operator:-1  from:2 to:4 operator:16  from:2 to:8 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:14  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  ,817
1232,0,0,3.582595751,0.727621469,3.582595751,0.727621469,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:6 8:6 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:4  from:4 to:7 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,821
1240,1.79E-07,1.05E-08,2.72333777,0.429019533,2.72333777,0.429019534,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:12 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,828
1245,1.19E-07,1.24E-08,3.396805696,0.42897976,3.396805696,0.42897976,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:10 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:11  from:5 to:6 operator:5  from:5 to:9 operator:17  from:6 to:7 operator:16  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,832
1248,1.19E-07,1.48E-08,3.673857749,0.395227291,3.673857749,0.395227291,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:9 9:13 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:11  from:5 to:6 operator:5  from:5 to:8 operator:16  from:5 to:9 operator:17  from:6 to:7 operator:16  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,834
1250,1.79E-07,8.33E-09,3.980443001,0.496594884,3.980443001,0.496594884,0:1 1:1 2:1 3:3 4:5 5:5 6:5 7:5 8:10 9:20 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:-1  from:2 to:4 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,835
1257,1.79E-07,2.42E-08,1.971259892,0.262382289,1.971259832,0.262382289,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:5  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:16  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,841
1259,1.19E-07,8.39E-09,2.086317599,0.45885511,2.086317599,0.45885511,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:16  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:5  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,842
1260,1.79E-07,1.78E-08,2.226320803,0.425098807,2.226320803,0.425098805,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:10  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,842
1262,2.38E-07,7.64E-09,1.934954703,0.357474412,1.934954703,0.357474412,0:1 1:1 2:1 3:2 4:3 5:3 6:6 7:6 8:6 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:6 operator:9  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:5  ,843
1263,1.19E-07,8.63E-09,3.733780742,0.667879824,3.733780742,0.667879824,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:6 8:9 9:9 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:4  from:4 to:7 operator:5  from:4 to:8 operator:16  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,843
1264,1.24E-05,5.00E-07,6.68E-06,1.88E-07,1.14E-05,5.16E-07,0:1 1:1 2:1 3:2 4:5 5:5 6:5 7:5 8:11 9:17 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:5  from:1 to:9 operator:8  from:2 to:3 operator:-1  from:2 to:4 operator:16  from:2 to:8 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:14  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  ,843
1266,1.79E-07,1.06E-08,2.488244355,0.456246888,2.488244355,0.456246888,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:9 9:15 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:5 to:8 operator:16  from:5 to:9 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,844
1270,1.79E-07,8.33E-09,3.904676914,0.529806087,3.904676974,0.529806087,0:1 1:1 2:1 3:3 4:5 5:5 6:5 7:5 8:10 9:20 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:-1  from:2 to:4 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:4  from:8 to:9 operator:-1  ,847
1275,2.38E-07,6.93E-09,3.055801809,0.310293211,3.055801809,0.310293209,0:1 1:1 2:1 3:2 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:5  from:0 to:3 operator:4  from:0 to:4 operator:5  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:10  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,851
1277,1.19E-06,1.13E-07,1.91E-06,9.36E-08,2.38E-06,1.30E-07,0:1 1:1 2:1 3:3 4:5 5:5 6:5 7:5 8:10 9:20 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:-1  from:2 to:4 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:14  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,852
1278,1.19E-07,5.96E-10,3.807765216,0.807380204,3.807765216,0.807380204,0:1 1:1 2:1 3:2 4:3 5:3 6:6 7:6 8:6 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:6 operator:4  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,852
1280,2.98E-07,1.47E-08,3.948444908,0.224886559,3.948444908,0.224886557,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:-1  from:0 to:3 operator:16  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:5  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,853
1282,2.98E-07,1.21E-08,3.764771104,0.399472638,3.764771044,0.399472637,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:11  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,854
1283,2.98E-07,1.60E-08,4.118833303,0.287349693,4.118833303,0.287349692,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:-1  from:0 to:3 operator:16  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:11  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,854
1284,2.98E-07,1.66E-08,3.794383407,0.238375026,3.794383466,0.238375024,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:20 ,from:0 to:1 operator:-1  from:0 to:3 operator:16  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:5  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:6 to:9 operator:16  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,854
1288,1.79E-07,8.87E-09,4.669415951,0.511619266,4.669415951,0.511619266,0:1 1:1 2:1 3:3 4:5 5:5 6:5 7:5 8:10 9:20 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:4  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:-1  from:2 to:4 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,857
1295,1.14E-05,6.33E-07,7.63E-06,2.24E-07,9.54E-06,6.66E-07,0:1 1:1 2:1 3:2 4:5 5:5 6:5 7:5 8:11 9:17 ,from:0 to:1 operator:11  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:5  from:1 to:9 operator:8  from:2 to:3 operator:-1  from:2 to:4 operator:16  from:2 to:8 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:14  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  ,863
1299,0,0,3.981999174,0.749328232,3.981999174,0.749328232,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:6 8:6 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:4  from:4 to:7 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:4  from:8 to:9 operator:-1  ,866
1300,2.98E-07,1.46E-08,4.113438547,0.208897261,4.113438547,0.208897258,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:13  from:0 to:3 operator:16  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:5  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,866
1302,2.98E-07,1.46E-08,4.327566624,0.339546895,4.327566624,0.339546894,0:1 1:1 2:2 3:4 4:5 5:5 6:5 7:5 8:10 9:20 ,from:0 to:1 operator:-1  from:0 to:2 operator:16  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,867
1305,1.19E-07,1.41E-08,3.787826031,0.388242842,3.787826031,0.388242842,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:13 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:11  from:5 to:6 operator:5  from:5 to:9 operator:17  from:6 to:7 operator:16  from:6 to:9 operator:16  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,869
1306,2.98E-07,1.47E-08,4.598339856,0.279702197,4.598339796,0.279702194,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:20 ,from:0 to:1 operator:-1  from:0 to:3 operator:16  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:11  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:6 to:9 operator:4  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,869
1314,2.98E-07,1.54E-08,3.663621038,0.287572876,3.663621038,0.287572876,0:1 1:1 2:1 3:2 4:4 5:4 6:4 7:4 8:8 9:20 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:16  from:2 to:3 operator:-1  from:2 to:4 operator:10  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:16  from:4 to:9 operator:8  from:5 to:6 operator:5  from:5 to:9 operator:4  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,876
1316,2.98E-07,1.72E-08,3.537913262,0.299165593,3.537913262,0.299165589,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:4  from:0 to:3 operator:16  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:13  from:2 to:3 operator:5  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,877
1327,4.17E-07,2.21E-08,2.881382763,0.195168965,2.881382763,0.195168962,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:16 ,from:0 to:1 operator:16  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:4  from:1 to:3 operator:13  from:2 to:3 operator:5  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,887
1328,1.19E-07,1.27E-08,4.371120319,0.451511815,4.371120319,0.451511815,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:9 9:10 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:11  from:5 to:6 operator:5  from:5 to:8 operator:16  from:5 to:9 operator:17  from:6 to:7 operator:16  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,887
1329,1.79E-07,1.32E-08,2.5297966,0.442921848,2.5297966,0.442921848,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:9 9:12 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:10  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,887
1331,1.79E-07,1.33E-08,2.211156785,0.4596499,2.211156785,0.4596499,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:9 9:12 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:16  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,888
